pl_name,pl_letter,hostname,hd_name,hip_name,tic_id,gaia_id,default_flag,disc_pubdate,disc_year,discoverymethod,disc_locale,disc_facility,disc_telescope,ra,dec,glon,glat,elon,elat,pl_orbper,pl_orblper,pl_orbsmax,pl_orbincl,pl_orbtper,pl_orbeccen,pl_eqt,pl_occdep,pl_insol,pl_dens,pl_trandep,pl_tranmid,pl_trandur,sy_umag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gmag,sy_gaiamag,sy_tmag,pl_controv_flag,st_metratio,st_spectype,sy_kepmag,st_rotp,pl_projobliq,x,y,z,htm20,pl_rvamp,pl_radj,pl_rade,pl_ratror,pl_ratdor,pl_trueobliq,sy_icmag,rowupdate,pl_pubdate,releasedate,dkin_flag,pl_imppar,pl_cmassj,pl_cmasse,pl_massj,pl_masse,pl_bmassj,pl_bmasse,pl_bmassprov,pl_msinij,pl_msinie,st_teff,st_met,st_radv,st_vsin,st_lum,st_logg,st_age,st_mass,st_dens,st_rad,ttv_flag,ptv_flag,tran_flag,rv_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,pul_flag,soltype,sy_snum,sy_pnum,sy_mnum,cb_flag,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_nnotes,sy_pm,sy_pmra,sy_pmdec,sy_plx,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,st_spectype_simp
Kepler-400 b,b,Kepler-400,,,TIC 122707140,Gaia DR2 2101510008826160256,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,290.9444679,40.4800528,72.6919,11.58428,304.63777,61.42418,9.024389,,0.087,,,,,,,,,2454966.53848,3.128,,,,,12.203,12.232,12.044,8.359,,13.8395,13.4029,0,,,13.642,,,0.2718977573434188,-0.7103750285347169,0.6491832779623329,1353305647,,0.147,1.65,,,,,2014-05-14,2014-03,2014-05-14,0,0.01,,,,,,,,,,5886.0,,,,,4.35,,,,1.15,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,4.907312,-3.9262,-2.94392,,845.97,14.583,13.762,12.566,12.289,12.296,
Kepler-138 c,c,Kepler-138,,,TIC 159376971,Gaia DR2 2102053446751282944,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,290.3814122,43.2930645,75.10743,13.17249,305.66133,64.22965,13.7815,34.0,0.0913,89.02,,0.017,410.0,,6.8,3.6,,2454955.7288,,,,,,9.378,9.355,9.261,9.384,,12.4715,11.5177,0,[Fe/H],,12.925,,,0.2534888419841053,-0.6822883753615847,0.6857302529683277,1052695179,,0.135,1.51,,37.0,,,2023-01-04,2022-12,2023-01-04,0,0.6,,,0.00724,2.3,0.00724,2.3,Mass,,,3841.0,-0.18,,,-1.252,4.71,,0.54,4.9,0.54,1,0,1,0,0,0,0,0,0,0,Published Confirmed,1,4,0,0,0,0,0,0,2,0,3,30.6516252,-20.5991,22.698,14.9272,66.8624,14.621,13.04,10.293,9.68,9.506,
Kepler-401 b,b,Kepler-401,,,TIC 267746315,Gaia DR2 2133178765503484160,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,290.0827494,50.8634361,82.1743,16.44236,312.63817,71.34095,14.383035,,0.122,,,,,,,,,2454973.55968,8.729,,,,,11.936,11.996,11.915,9.6,,13.2865,12.883,0,,,13.312,,,0.2167295374413413,-0.5927942638357361,0.775643776719642,241941821,,0.153,1.71,,,,,2014-05-14,2014-03,2014-05-14,0,0.54,,,,,,,,,,6117.0,,,,,4.25,,,,1.33,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,1,10.9080352,-1.26188,-10.8348,1.00691,965.56,13.804,13.366,12.277,12.065,11.987,
Kepler-1321 b,b,Kepler-1321,,,TIC 271165895,Gaia DR2 2128141834020807680,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,294.528597,46.6408737,79.5069,12.00174,315.11391,66.28024,11.12830484,,,,,,,,,,,2454972.54167,2.7717,,,,,13.77,13.863,12.941,9.312,,16.9282,16.0778,0,[Fe/H],,16.835,,,0.2850273150020214,-0.6246090277463286,0.7270646409780389,-1101821351,,0.439,4.92,0.08596,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4094.0,-0.45,,,,4.73,4.17,0.54,,0.53,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,1,21.6957043,-4.05021,-21.3143,1.27528,769.146,19.297,17.5054,14.832,14.224,13.884,
Kepler-204 c,c,Kepler-204,,,TIC 120495446,Gaia DR2 2104071978297949056,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,285.347162,41.761845,72.12006,15.95528,296.55022,63.79308,25.660593,,0.173,,,,,,,,,2454988.15165,4.383,,,,,12.382,12.45,12.694,9.328,,13.8745,13.4265,0,,,13.909,,,0.1974202682450158,-0.7193201195610827,0.6660358873819756,2138070122,,0.16,1.79,,,,,2014-05-14,2014-03,2014-05-14,0,0.62,,,,,,,,,,5812.0,,,,,4.27,,,,1.24,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,18.7319359,-3.65194,-18.3725,1.42737,686.723,15.387,13.977,12.846,12.486,12.481,
Kepler-1322 b,b,Kepler-1322,,,TIC 275490412,Gaia DR2 2126524001437900928,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,293.2045009,45.4353919,77.98305,12.28194,311.87947,65.53498,0.96286738,,,,,,,,,,,2454965.12398,1.6247,,,,,14.075,14.057,12.786,9.381,,15.7753,15.2487,0,[Fe/H],,15.81,,,0.2764848624216267,-0.6449475879438008,0.7124596337036699,-1580469352,,0.144,1.61,0.01686,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5488.0,-0.07,,,,4.52,4.47,0.9,,0.87,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,3.7786283,-0.601849,-3.73039,0.712904,1350.32,16.84,15.876,14.572,14.167,14.068,
Kepler-1323 b,b,Kepler-1323,,,TIC 63452310,Gaia DR2 2128242611132484736,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,292.8722515,46.098729,78.48806,12.78264,311.97368,66.23658,0.92990668,,,,,,,,,,,2454965.250751,1.7428,,,,,11.087,11.13,11.015,9.601,,12.344,11.9566,0,[Fe/H],,12.41,,,0.2695160902755017,-0.6388969708346556,0.7205357296768208,-1459305699,,0.136,1.52,0.00987,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,6169.0,0.02,,,,4.21,3.55,1.18,,1.4,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,31.7464825,-2.88743,-31.6149,2.11996,465.417,12.695,12.444,11.387,11.147,11.122,
Kepler-1324 b,b,Kepler-1324,,,TIC 137090755,Gaia DR2 2053454478745972480,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,291.1849503,40.3112023,72.61896,11.34565,304.89724,61.20844,4.11584468,,,,,,,,,,,2454967.11946,1.385,,,,,12.771,12.813,12.316,8.893,,15.1336,14.4408,0,[Fe/H],,15.141,,,0.2755671223163282,-0.7110083292991117,0.6469388817852763,1381661127,,0.135,1.51,0.019,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4776.0,0.05,,,,4.61,2.88,0.78,,0.73,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,1.7959192,-1.66307,-0.677882,2.04769,481.667,16.743,15.554,13.472,12.944,12.834,
Kepler-1325 b,b,Kepler-1325,,,TIC 164828023,Gaia DR2 2104094209049086976,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,285.0171505,42.085312,72.33509,16.30493,296.18161,64.1656,33.8786838,,,,,,,,,,,2454993.21784,5.811,,,,,13.431,13.488,13.006,9.426,,15.1289,14.6145,0,[Fe/H],,15.16,,,0.1922965255787529,-0.716802085515558,0.6702363884860972,2035036409,,0.255,2.86,0.02868,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5550.0,0.01,,,,4.5,4.79,0.93,,0.91,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,15.8473121,-11.7439,-10.6404,0.998791,973.368,15.95,15.311,13.911,13.54,13.457,
Kepler-402 c,c,Kepler-402,,,TIC 158725491,Gaia DR2 2102954187290293120,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,288.3701976,43.3546109,74.54275,14.53038,302.4715,64.73643,6.124821,,0.068,,,,,,,,,2454967.936,3.467,,,,,11.924,11.949,11.853,9.354,,13.1917,12.8187,0,,,13.268,,,0.2291554257973606,-0.6900648244849381,0.6865117106329665,246497150,,0.139,1.56,,,,,2014-05-14,2014-03,2014-05-14,0,0.59,,,,,,,,,,6090.0,,,,,4.28,,,,1.26,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,4,0,0,0,0,0,0,0,0,1,4.4218604,-4.30314,1.01776,1.57041,625.339,13.884,13.27,12.303,12.082,11.993,
Kepler-1871 b,b,Kepler-1871,,,TIC 137634508,Gaia DR2 2051948633156991232,1,2022-02,2021,Transit,Space,Kepler,0.95 m Kepler Telescope,292.4275044,38.4728824,71.38433,9.66405,305.64228,59.16779,1.95270002,,,,,,,,,,,,,,,,,12.819,12.868,12.229,8.679,,14.544,14.0227,0,[Fe/H],,14.575,,,0.2986884609992608,-0.723686286284354,0.6221441652140223,1164827311,,0.216,2.422,,,,,2021-12-05,2022-02,2021-12-05,0,,,,,,,,,,,5741.0,0.12,,,,4.5,,1.02,1.1394,0.95,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,6.0109919,-1.25214,-5.87913,1.14175,854.623,15.168,14.822,13.324,12.983,12.841,
Kepler-206 b,b,Kepler-206,,,TIC 137342279,Gaia DR2 2101715862321812736,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,291.6346564,41.8338415,74.16686,11.71043,306.57765,62.55248,7.781987,,0.078,,,,,,,,,2454966.5899,3.644,,,,,11.949,12.005,12.32,9.278,,13.4609,12.9995,0,,,13.484,,,0.2747020244311442,-0.6925938640199734,0.6669726660780885,-307371590,,0.107,1.2,,,,,2014-05-14,2014-03,2014-05-14,0,0.33,,,,,,,,,,5764.0,,,,,4.31,,,,1.19,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,1,5.8689465,1.10726,-5.76355,1.6534,594.447,14.427,13.507,12.33,12.048,12.001,
Kepler-1326 b,b,Kepler-1326,,,TIC 184417262,Gaia DR2 2073280185224841728,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,296.222199,39.268942,73.50229,7.43369,311.58624,58.98037,42.3514267,,,,,,,,,,,2454964.6238,7.6356,,,,,,,,,,12.7411,12.4157,0,[Fe/H],,12.852,,,0.3420756257039191,-0.6945100779487295,0.632961308396431,-1165873292,,0.373,4.18,0.0224,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,6725.0,0.02,,,,4.12,1.7,1.45,,1.74,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,7.7825669,7.47415,-2.1692,1.40429,698.326,13.251,12.842,11.952,11.733,11.7,
Kepler-1327 b,b,Kepler-1327,,,TIC 299153388,Gaia DR2 2133108190601426176,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,289.0648073,50.4609183,81.52687,16.88243,310.28673,71.24295,14.88801098,,,,,,,,,,,2454974.93758,5.062,,,,,12.172,12.245,12.262,9.337,,13.8837,13.4317,0,[Fe/H],,13.914,,,0.2079388207690668,-0.6016864713972931,0.7711905321998217,190200977,,0.161,1.8,0.01557,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5885.0,-0.03,,,,4.42,4.07,1.02,,1.03,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,23.5209262,-11.4087,-20.5688,1.4459,678.069,14.319,13.966,12.788,12.468,12.374,
Kepler-1328 b,b,Kepler-1328,,,TIC 164778883,Gaia DR2 2106703212701656576,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,284.6753857,44.4177225,74.50415,17.39709,296.96982,66.4881,4.52158888,,,,,,,,,,,2454966.21655,3.4897,,,,,12.282,12.311,12.31,8.929,,13.8033,13.3383,0,[Fe/H],,13.836,,,0.1809513745456083,-0.6909548175309181,0.6998843048539312,990590235,,0.087,0.98,0.00944,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5780.0,0.0,,,,4.44,4.57,1.0,,0.99,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,7.7617497,-1.07454,-7.68701,1.20042,813.543,14.787,13.969,12.695,12.348,12.305,
Kepler-403 b,b,Kepler-403,,,TIC 159174926,Gaia DR2 2127815657021840128,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,289.9214256,46.7445267,78.20628,14.89907,307.76179,67.58919,7.031462,,0.076,,,,,,,,,2454967.45161,5.848,,,,,11.442,11.488,11.334,9.16,,12.7598,12.3684,0,,,12.805,,,0.2334868912650543,-0.6442475854243515,0.7283055130110399,1804254281,,0.112,1.25,,,,,2014-05-14,2014-03,2014-05-14,0,0.11,,,,,,,,,,6090.0,,,,,4.27,,,,1.33,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,3,0,0,0,0,0,0,0,0,1,13.807334,-5.90843,-12.4793,1.16154,840.269,13.479,12.818,11.83,11.575,11.537,
Kepler-1688 b,b,Kepler-1688,,,TIC 122068161,Gaia DR2 2101475241074002176,1,2021-07,2020,Transit,Space,Kepler,0.95 m Kepler Telescope,289.5530051,41.2978532,72.98548,12.8854,303.00713,62.51424,5.62012,,,,,,,,,,,,,,,,,11.71,11.766,11.605,8.973,,13.9862,13.335,0,[M/H],,14.009,,,0.2514404298665564,-0.7079637455363647,0.6599735185858921,-1362503943,,0.113,1.262,,,,,2020-09-08,2021-07,2020-09-03,0,,,,,,,,,,,4632.11,-0.046,,,,,,,,,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,3.4927396,1.68959,3.05688,,,15.345,14.142,12.388,11.86,11.755,
Kepler-1872 b,b,Kepler-1872,,,TIC 123230993,Gaia DR2 2116889775616597120,1,2022-02,2021,Transit,Space,Kepler,0.95 m Kepler Telescope,281.0491988,43.3225996,72.46658,19.46959,290.03913,65.99483,3.82591009,,,,,,,,,,,,,,,,,13.556,13.628,13.042,9.322,,15.7802,15.1718,0,[Fe/H],,15.768,,,0.139427125477779,-0.7140164641876277,0.6861053603857076,-665393586,,0.213,2.384,,,,,2021-12-05,2022-02,2021-12-05,0,,,,,,,,,,,5223.0,0.32,,,,4.5,,0.91,0.3909,0.89,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,5.2131052,5.05351,1.28004,1.16203,840.182,17.247,15.966,14.357,13.803,13.71,
Kepler-1873 b,b,Kepler-1873,,,TIC 271164726,Gaia DR2 2080062389562356864,1,2022-02,2021,Transit,Space,Kepler,0.95 m Kepler Telescope,294.596557,46.0483705,78.98964,11.69033,314.62701,65.71984,0.558842,,,,,,,,,,,,,,,,,13.441,13.494,12.819,9.563,,15.6097,14.9859,0,[Fe/H],,15.6,,,0.2888821112619884,-0.6310734446233242,0.7199259915325104,-1219850895,,0.145,1.626,,,,,2021-12-05,2022-02,2021-12-05,0,,,,,,,,,,,5151.0,0.21,,,,4.59,,0.9,8.8044,0.79,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,12.0283306,-0.241799,12.0259,1.19069,820.957,16.324,15.889,14.149,13.676,13.569,
Kepler-208 c,c,Kepler-208,,,TIC 270781284,Gaia DR2 2077750803804146176,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,293.8901979,42.5279413,75.56386,10.52882,310.50533,62.64758,7.466623,,0.079,,,,,,,,,2454965.77383,3.882,,,,,12.185,12.234,12.029,9.395001,,13.5376,13.1288,0,,,13.749,,,0.2984529251884273,-0.6738084966891122,0.6759496735971025,-869338612,,0.124,1.39,,,,,2014-05-14,2014-03,2014-05-14,0,0.27,,,,,,,,,,6092.0,,,,,4.26,,,,1.31,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,4,0,0,0,0,0,0,0,0,1,8.7944768,0.325529,-8.78845,1.26102,775.328,14.109,13.561,12.547,12.309,12.21,
Kepler-1329 b,b,Kepler-1329,,,TIC 47977416,Gaia DR2 2119746375543622016,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,281.6476437,48.2709523,77.59939,20.66047,294.03698,70.73965,9.33646594,,,,,,,,,,,2454973.68079,2.2637,,,,,13.358,13.405,12.656,9.328,,15.8498,15.1289,0,[Fe/H],,15.911,,,0.1343813623932375,-0.6519023867064596,0.7463008291887118,2051420239,,0.194,2.17,0.02897,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4500.0,0.02,,,,4.62,5.62,0.72,,0.69,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,20.5566833,-14.2266,-14.8385,1.67244,588.037,17.646,15.958,14.168,13.499,13.435,
Kepler-1330 b,b,Kepler-1330,,,TIC 122595516,Gaia DR2 2101087044750770688,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,290.5767116,39.9568913,72.08629,11.60884,303.76198,61.00618,10.10769068,,,,,,,,,,,2454968.10813,3.657,,,,,13.311,13.37,12.732,9.09,,14.9451,14.4346,0,[Fe/H],,15.017,,,0.269404759970958,-0.7176252669980777,0.6422110645815191,1361738803,,0.147,1.65,0.01644,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5608.0,0.08,,,,4.48,4.9,0.97,,0.94,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,1.8035428,-0.67958,-1.67061,0.552647,1720.48,16.103,15.076,13.757,13.423,13.302,
Kepler-1714 b,b,Kepler-1714,,,TIC 270698316,Gaia DR2 2128069334973424000,1,2022-02,2021,Transit,Space,Kepler,0.95 m Kepler Telescope,293.7164655,46.2266878,78.87078,12.31498,313.43066,66.12668,10.27530003,,,,,,,,,,,,,,,,,9.66,9.693,9.6,8.963,,10.9663,10.5743,0,[Fe/H],,11.02,,,0.2782522803564824,-0.6333817722048225,0.7220825431452391,-1402802841,,0.291,3.264,,,,,2021-12-05,2022-02,2021-12-05,0,,,,,,,,,,,6150.0,0.22,,,,3.96,,1.45,0.3095,2.09,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,13.0541279,0.294744,13.0508,2.41366,409.46,11.538,11.041,10.011,9.774,9.705,
Kepler-1331 b,b,Kepler-1331,,,TIC 169083837,Gaia DR2 2076790552200353536,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,297.0737928,41.2244613,75.54375,7.82395,314.17231,60.57831,0.78916165,,,,,,,,,,,2454964.5051,0.9052,,,,,12.257,12.322,13.044,8.969,,15.0318,14.2331,0,[Fe/H],,15.031,,,0.3423243494335987,-0.6697156344192701,0.6590106287452864,-962112541,,0.094,1.05,0.01412,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4508.0,0.05,,,,4.63,4.17,0.72,,0.69,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,5.074385,4.16009,-2.90569,3.10424,319.197,16.935,15.58,13.084,12.419,12.318,
Kepler-1332 b,b,Kepler-1332,,,TIC 159578257,Gaia DR2 2126102411750601088,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,291.0286411,43.9137055,75.88873,13.01204,307.15771,64.66355,11.87456832,,,,,,,,,,,2454973.21371,1.9902,,,,,12.026,12.079,11.95,8.675,,13.795,13.3031,0,[Fe/H],,13.756,,,0.2584991328144893,-0.6724084107926974,0.6935741686578272,743883534,,0.122,1.37,0.01381,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5581.0,0.0,,,,4.51,3.24,0.95,,0.9,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,11.7042736,10.0215,6.04645,1.86266,528.685,14.773,13.975,12.568,12.203,12.122,
Kepler-1333 b,b,Kepler-1333,,,TIC 138219367,Gaia DR2 2077383395124052096,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,293.5275797,41.111394,74.15853,10.11879,308.93321,61.40816,109.6471842,,,,,,,,,,,2455023.67583,6.248,,,,,13.212,13.261,12.581,9.455,,15.1714,14.6675,0,[Fe/H],,15.162,,,0.3007631227859273,-0.6907983077012096,0.6575250885321426,1887766893,,0.251,2.81,0.02827,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5628.0,-0.04,,,,4.49,4.57,0.94,,0.92,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,11.6532365,-6.77245,-9.48324,1.04501,932.446,16.284,15.421,13.886,13.521,13.406,
Kepler-1334 b,b,Kepler-1334,,,TIC 299217895,Gaia DR2 2133250405558238976,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,289.311532,51.3209059,82.42034,17.06557,311.86486,71.96115,15.64591713,,,,,,,,,,,2454979.04844,4.012,,,,,13.61,13.7,12.825,9.548,,15.171,14.6963,0,[Fe/H],,15.241,,,0.2066762783916722,-0.5897942310267833,0.7806584919141618,42450543,,0.204,2.29,0.02304,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5614.0,-0.03,,,,4.5,4.27,0.94,,0.91,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,12.1645215,4.907,11.1309,0.788915,1223.04,15.979,15.461,14.052,13.671,13.626,
Kepler-211 b,b,Kepler-211,,,TIC 352007758,Gaia DR2 2105743987587112064,1,2014-03,2014,Transit,Space,Kepler,0.95 m Kepler Telescope,285.4391183,43.1685051,73.50289,16.42408,297.50281,65.14023,4.138575,,0.048,,,,,,,,,2454965.01632,2.226,,,,,11.369,11.428,11.179,8.723,,13.2732,12.7099,0,,,13.283,,,0.1941620060285775,-0.7030255764280015,0.684146295979913,159556624,,0.112,1.26,,,,,2014-05-14,2014-03,2014-05-14,0,0.02,,,,,,,,,,5123.0,,,,,4.55,,,,0.82,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,7.1191836,-4.01285,5.88046,3.20372,309.353,14.335,13.448,11.927,11.488,11.447,
Kepler-1335 b,b,Kepler-1335,,,TIC 164827658,Gaia DR2 2104140349880122368,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,284.8384394,42.0703371,72.26875,16.42227,295.87758,64.18224,6.26406846,,,,,,,,,,,2454965.82895,2.442,,,,,13.156,13.27,13.03,9.566,,15.3037,14.6728,0,[Fe/H],,15.329,,,0.1901046730326472,-0.717567696903949,0.6700423969056827,2045193083,,0.129,1.45,0.01807,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4903.0,-0.07,,,,4.6,4.9,0.77,,0.74,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,15.1672171,3.59093,-14.736,1.57956,621.853,16.512,15.248,13.787,13.276,13.134,
Kepler-1336 b,b,Kepler-1336,,,TIC 272278272,Gaia DR2 2080529922521395712,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,296.2776587,46.8998006,80.30664,11.05935,318.06987,66.00952,23.198681,,,,,,,,,,,2454975.6202,9.729,,,,,12.306,12.353,12.109,9.362001,,14.0381,13.5344,0,[Fe/H],,14.056,,,0.3025011770845035,-0.6126659450291982,0.7301598986961482,-2035677297,,0.177,1.98,0.01373,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5512.0,0.05,,,,4.18,12.3,0.94,,1.3,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,2,0,0,0,0,0,0,0,0,1,12.765006,-6.77248,-10.8203,0.859004,1126.64,14.789,14.264,12.819,12.423,12.366,
Kepler-1337 b,b,Kepler-1337,,,TIC 158324326,Gaia DR2 2130628757521503104,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,287.0091176,46.7961229,77.44616,16.7555,302.80134,68.30708,24.4002549,,,,,,,,,,,2454968.62939,2.875,,,,,13.293,13.371,12.609,9.467,,15.8169,15.0883,0,[Fe/H],,15.858,,,0.2002608045106934,-0.6546509645086878,0.7289223037090952,-1668095453,,0.215,2.41,0.03286,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,4523.0,-0.09,,,,4.64,4.27,0.7,,0.67,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,1.2659235,-0.861279,0.927772,1.63392,601.629,17.323,16.21,14.095,13.497,13.294,
Kepler-1338 b,b,Kepler-1338,,,TIC 120105633,Gaia DR2 2103743018162573952,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,284.0422701,41.6990348,71.67921,16.83471,294.36479,63.95508,0.93511806,,,,,,,,,,,2454965.19931,1.542,,,,,12.086,12.133,11.948,9.304,,13.5742,13.1175,0,[Fe/H],,13.615,,,0.1811652662523055,-0.7243372527998525,0.6652177767544204,1551961078,,0.082,0.92,0.00771,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5909.0,0.0,,,,4.41,3.8,1.04,,1.05,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,21.2063498,-7.20709,-19.9441,1.29886,753.26,14.452,13.699,12.496,12.185,12.106,
Kepler-1339 b,b,Kepler-1339,,,TIC 48354224,Gaia DR2 2131677584235170048,1,2016-05,2016,Transit,Space,Kepler,0.95 m Kepler Telescope,283.7457695,48.373469,78.17886,19.37193,298.17209,70.47124,1.34155513,,,,,,,,,,,2454965.7388,1.7009,,,,,10.586,10.618,10.622,9.107,,12.1235,11.6969,0,[Fe/H],,12.299,,,0.157840538799438,-0.6452473955310819,0.74749057711242,1410791117,,0.063,0.71,0.007,,,,2016-05-06,2016-05,2016-05-10,0,,,,,,,,,,,5586.0,0.01,,,,4.47,5.62,0.94,,0.93,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,1,18.0777016,-14.5359,10.7476,2.66794,371.049,12.939,12.344,11.026,10.697,10.627,
Kepler-1689 b,b,Kepler-1689,,,TIC 137218786,Gaia DR2 2052740449026979584,1,2021-07,2020,Transit,Space,Kepler,0.95 m Kepler Telescope,291.5741663,38.6559433,71.24425,10.34205,304.49547,59.5379,8.483,,,,,,,,,,,,,14.4947,13.9398,14.5158,12.853,10.665,10.714,10.869,9.1,14.8466,12.1077,11.678,0,[M/H],,12.147,,,0.2871450900185867,-0.7262021789707781,0.6246423717106547,2139605709,,0.084,0.947,,,,,2020-09-08,2021-07,2020-09-03,0,,,,,,,,,,,5731.43,-0.146,,,-0.016,4.45,,1.02,1.4588,1.0,0,0,1,0,0,0,0,0,0,0,Published Confirmed,1,1,0,0,0,0,0,0,0,0,0,11.1225791,-11.1185,0.301202,3.37116,294.122,13.1,12.227,11.065,10.782,10.706,
